zip_code_id,postal_code,city,county_name,state_id,state_name,timezone,longitude,population,latitude
1715,46917,Camden,Carroll,IN,Indiana,America/Indiana/Indianapolis,-86.46926,1657,40.62283
1716,46919,Converse,Miami,IN,Indiana,America/Indiana/Indianapolis,-85.86881,2644,40.5896
1717,46920,Cutler,Carroll,IN,Indiana,America/Indiana/Indianapolis,-86.4948,1085,40.46437
1718,46922,Delong,Fulton,IN,Indiana,America/Indiana/Indianapolis,-86.4133,29,41.13824
1719,46923,Delphi,Carroll,IN,Indiana,America/Indiana/Indianapolis,-86.6459,8246,40.60636
1720,46926,Denver,Miami,IN,Indiana,America/Indiana/Indianapolis,-86.05517,1471,40.88287
1721,46928,Fairmount,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.68643,4477,40.40805
1722,46929,Flora,Carroll,IN,Indiana,America/Indiana/Indianapolis,-86.46999,2980,40.54821
1723,46930,Fowlerton,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.57232,90,40.40894
1724,46931,Fulton,Fulton,IN,Indiana,America/Indiana/Indianapolis,-86.26441,161,40.94759
1725,46932,Galveston,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.25756,3219,40.59751
1726,46933,Gas City,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.58235,6164,40.47986
1727,46936,Greentown,Howard,IN,Indiana,America/Indiana/Indianapolis,-85.93093,5947,40.47942
1728,46938,Jonesboro,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.64754,2984,40.4474
1729,46939,Kewanna,Fulton,IN,Indiana,America/Indiana/Indianapolis,-86.40339,1716,40.99218
1730,46940,La Fontaine,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.69768,2632,40.68729
1731,46941,Lagro,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.69677,994,40.82079
1732,46943,Laketon,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.84161,259,40.97356
1733,46946,Liberty Mills,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.73048,24,41.03938
1734,46947,Logansport,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.37642,28125,40.76005
1735,46950,Lucerne,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.37179,569,40.88296
1736,46951,Macy,Miami,IN,Indiana,America/Indiana/Indianapolis,-86.1047,1922,40.9454
1737,46952,Marion,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.63287,18823,40.59912
1738,46953,Marion,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.64265,23518,40.51862
1739,46957,Matthews,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.49633,612,40.38836
1740,46958,Mexico,Miami,IN,Indiana,America/Indiana/Indianapolis,-86.11713,594,40.82195
1741,46959,Miami,Miami,IN,Indiana,America/Indiana/Indianapolis,-86.10727,586,40.62078
1742,46960,Monterey,Pulaski,IN,Indiana,America/Indiana/Winamac,-86.52922,996,41.15694
1743,46961,New Waverly,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.19165,121,40.76652
1744,46962,North Manchester,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.76876,9152,40.9867
1745,46967,Onward,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.19516,101,40.69476
1746,46968,Ora,Starke,IN,Indiana,America/Indiana/Knox,-86.54633,26,41.17534
1747,46970,Peru,Miami,IN,Indiana,America/Indiana/Indianapolis,-86.06308,23381,40.76013
1748,46974,Roann,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.93011,1882,40.94817
1749,46975,Rochester,Fulton,IN,Indiana,America/Indiana/Indianapolis,-86.25093,14615,41.07181
1750,46978,Royal Center,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.51255,2012,40.8566
1751,46979,Russiaville,Howard,IN,Indiana,America/Indiana/Indianapolis,-86.28006,4716,40.4293
1752,46982,Silver Lake,Kosciusko,IN,Indiana,America/Indiana/Indianapolis,-85.88969,2413,41.05841
1753,46984,Somerset,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.83066,209,40.66812
1754,46985,Star City,Pulaski,IN,Indiana,America/Indiana/Winamac,-86.57828,1538,40.95286
1755,46986,Swayzee,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.8193,1571,40.49795
1756,46987,Sweetser,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.7635,978,40.56868
1757,46988,Twelve Mile,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.23395,1026,40.87795
1758,46989,Upland,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.47974,4824,40.45018
1759,46990,Urbana,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.72808,735,40.89728
1760,46991,Van Buren,Grant,IN,Indiana,America/Indiana/Indianapolis,-85.50558,1637,40.62872
1761,46992,Wabash,Wabash,IN,Indiana,America/Indiana/Indianapolis,-85.82911,16352,40.78605
1762,46994,Walton,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.25723,2892,40.66814
1763,46996,Winamac,Pulaski,IN,Indiana,America/Indiana/Winamac,-86.65938,6369,41.06264
1764,46998,Young America,Cass,IN,Indiana,America/Indiana/Indianapolis,-86.34979,167,40.56776
1765,47001,Aurora,Dearborn,IN,Indiana,America/New_York,-84.96833,10264,39.06666
1766,47003,West College Corner,Union,IN,Indiana,America/Indiana/Indianapolis,-84.84396,937,39.55804
1767,47006,Batesville,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.21583,11499,39.29201
1768,47010,Bath,Franklin,IN,Indiana,America/Indiana/Indianapolis,-84.84149,249,39.50068
1769,47011,Bennington,Switzerland,IN,Indiana,America/Indiana/Vevay,-85.07525,839,38.87546
1770,47012,Brookville,Franklin,IN,Indiana,America/Indiana/Indianapolis,-84.98153,9959,39.41774
1771,47016,Cedar Grove,Franklin,IN,Indiana,America/Indiana/Indianapolis,-84.887,949,39.37669
1772,47017,Cross Plains,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.19039,439,38.94178
1773,47018,Dillsboro,Dearborn,IN,Indiana,America/New_York,-85.08281,4348,38.98743
1774,47020,Florence,Switzerland,IN,Indiana,America/Indiana/Vevay,-84.9331,1192,38.81667
1775,47022,Guilford,Dearborn,IN,Indiana,America/New_York,-84.95173,3169,39.20491
1776,47023,Holton,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.3815,1691,39.07935
1777,47024,Laurel,Franklin,IN,Indiana,America/Indiana/Indianapolis,-85.20035,3340,39.47631
1778,47025,Lawrenceburg,Dearborn,IN,Indiana,America/New_York,-84.87429,22710,39.15644
1779,47030,Metamora,Franklin,IN,Indiana,America/Indiana/Indianapolis,-85.1299,2175,39.42569
1780,47031,Milan,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.15855,5353,39.11941
1781,47032,Moores Hill,Dearborn,IN,Indiana,America/New_York,-85.04981,3208,39.08079
1782,47034,Napoleon,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.32739,100,39.20399
1783,47035,New Trenton,Franklin,IN,Indiana,America/Indiana/Indianapolis,-84.90554,210,39.30925
1784,47036,Oldenburg,Franklin,IN,Indiana,America/Indiana/Indianapolis,-85.24529,959,39.38864
1785,47037,Osgood,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.31847,4534,39.16444
1786,47038,Patriot,Switzerland,IN,Indiana,America/Indiana/Vevay,-84.84764,1699,38.84824
1787,47040,Rising Sun,Ohio,IN,Indiana,America/New_York,-84.93658,5025,38.9301
1788,47041,Sunman,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.08336,6526,39.23279
1789,47042,Versailles,Ripley,IN,Indiana,America/Indiana/Indianapolis,-85.25924,4207,39.01124
1790,47043,Vevay,Switzerland,IN,Indiana,America/Indiana/Vevay,-85.09909,5460,38.79438
1791,47060,West Harrison,Dearborn,IN,Indiana,America/New_York,-84.88096,5869,39.30084
1792,47102,Austin,Scott,IN,Indiana,America/Indiana/Indianapolis,-85.79088,6970,38.75868
1793,47104,Bethlehem,Clark,IN,Indiana,America/New_York,-85.42094,38,38.53994
1794,47106,Borden,Clark,IN,Indiana,America/Kentucky/Louisville,-85.90238,4788,38.4624
1795,47108,Campbellsburg,Washington,IN,Indiana,America/Indiana/Indianapolis,-86.25874,2249,38.64149
1796,47110,Central,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.18526,840,38.0989
1797,47111,Charlestown,Clark,IN,Indiana,America/Kentucky/Louisville,-85.62776,16612,38.46471
1798,47112,Corydon,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.14434,16246,38.19537
1799,47114,Crandall,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.07173,295,38.28835
1800,47115,Depauw,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.21711,2874,38.34596
1801,47116,Eckerty,Crawford,IN,Indiana,America/Indiana/Marengo,-86.61754,603,38.32498
1802,47117,Elizabeth,Harrison,IN,Indiana,America/Kentucky/Louisville,-85.97309,4363,38.10535
1803,47118,English,Perry,IN,Indiana,America/Indiana/Marengo,-86.48768,3150,38.29755
1804,47119,Floyds Knobs,Floyd,IN,Indiana,America/Kentucky/Louisville,-85.88384,11336,38.36637
1805,47120,Fredericksburg,Washington,IN,Indiana,America/Indiana/Indianapolis,-86.18852,725,38.45656
1806,47122,Georgetown,Floyd,IN,Indiana,America/Kentucky/Louisville,-85.98253,10910,38.30471
1807,47123,Grantsburg,Crawford,IN,Indiana,America/Indiana/Marengo,-86.47938,80,38.2672
1808,47124,Greenville,Floyd,IN,Indiana,America/Kentucky/Louisville,-86.00836,4607,38.36794
1809,47125,Hardinsburg,Washington,IN,Indiana,America/Indiana/Indianapolis,-86.30863,1646,38.4607
1810,47126,Henryville,Clark,IN,Indiana,America/Kentucky/Louisville,-85.77567,4821,38.54867
1811,47129,Clarksville,Clark,IN,Indiana,America/Kentucky/Louisville,-85.76896,19669,38.31387
1812,47130,Jeffersonville,Clark,IN,Indiana,America/Kentucky/Louisville,-85.69713,46299,38.33517
1813,47135,Laconia,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.07437,1077,38.0411
1814,47136,Lanesville,Harrison,IN,Indiana,America/Kentucky/Louisville,-85.96046,4711,38.23545
1815,47137,Leavenworth,Crawford,IN,Indiana,America/Indiana/Marengo,-86.38382,1607,38.18652
1816,47138,Lexington,Scott,IN,Indiana,America/Indiana/Indianapolis,-85.59556,4892,38.68094
1817,47140,Marengo,Crawford,IN,Indiana,America/Indiana/Marengo,-86.36726,2489,38.38357
1818,47141,Marysville,Clark,IN,Indiana,America/Kentucky/Louisville,-85.60943,1650,38.55451
1819,47142,Mauckport,Harrison,IN,Indiana,America/New_York,-86.21636,1091,38.07575
1820,47143,Memphis,Clark,IN,Indiana,America/Kentucky/Louisville,-85.77007,3012,38.46719
1821,47145,Milltown,Crawford,IN,Indiana,America/Indiana/Marengo,-86.30261,2024,38.33061
1822,47147,Nabb,Jefferson,IN,Indiana,America/Kentucky/Louisville,-85.54723,1131,38.59461
1823,47150,New Albany,Floyd,IN,Indiana,America/Kentucky/Louisville,-85.84664,47857,38.28829
1824,47160,New Middletown,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.05101,113,38.16445
1825,47161,New Salisbury,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.10363,3197,38.32305
1826,47162,New Washington,Clark,IN,Indiana,America/Kentucky/Louisville,-85.47191,673,38.55393
1827,47163,Otisco,Clark,IN,Indiana,America/Kentucky/Louisville,-85.66974,1500,38.53225
1828,47164,Palmyra,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.09276,4101,38.40415
1829,47165,Pekin,Washington,IN,Indiana,America/Indiana/Indianapolis,-86.00562,6330,38.50454
1830,47166,Ramsey,Harrison,IN,Indiana,America/Kentucky/Louisville,-86.16742,1540,38.30689
1831,47167,Salem,Washington,IN,Indiana,America/Indiana/Indianapolis,-86.09584,14659,38.61184
1832,47170,Scottsburg,Scott,IN,Indiana,America/Indiana/Indianapolis,-85.8436,14673,38.68491
1833,47172,Sellersburg,Clark,IN,Indiana,America/Kentucky/Louisville,-85.76864,17806,38.39885
1834,47175,Taswell,Crawford,IN,Indiana,America/Indiana/Marengo,-86.55698,920,38.36482
1835,47177,Underwood,Clark,IN,Indiana,America/Indiana/Indianapolis,-85.78269,1092,38.60072
1836,47201,Columbus,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.99067,44127,39.15769
1837,47203,Columbus,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.83295,27320,39.23161
1838,47220,Brownstown,Jackson,IN,Indiana,America/Indiana/Indianapolis,-86.05036,5803,38.87743
1839,47223,Butlerville,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.47891,1195,39.04911
1840,47224,Canaan,Switzerland,IN,Indiana,America/Indiana/Indianapolis,-85.22128,642,38.88697
1841,47226,Clifford,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.86911,231,39.28251
1842,47227,Commiskey,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.65177,2308,38.87488
1843,47229,Crothersville,Jackson,IN,Indiana,America/Indiana/Indianapolis,-85.86738,3122,38.8041
1844,47230,Deputy,Jefferson,IN,Indiana,America/Indiana/Indianapolis,-85.62978,1526,38.79501
1845,47231,Dupont,Jefferson,IN,Indiana,America/Indiana/Indianapolis,-85.49578,794,38.89925
1846,47232,Elizabethtown,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.7931,3284,39.11336
1847,47234,Flat Rock,Shelby,IN,Indiana,America/Indiana/Indianapolis,-85.76796,1622,39.37722
1848,47235,Freetown,Jackson,IN,Indiana,America/Indiana/Indianapolis,-86.13625,1516,38.996
1849,47240,Greensburg,Decatur,IN,Indiana,America/Indiana/Indianapolis,-85.47993,21579,39.32318
1850,47243,Hanover,Jefferson,IN,Indiana,America/Indiana/Indianapolis,-85.48023,6053,38.67094
1851,47244,Hartsville,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.70149,737,39.21913
1852,47246,Hope,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.76731,4339,39.2985
1853,47247,Jonesville,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.88826,183,39.05957
1854,47250,Madison,Jefferson,IN,Indiana,America/Indiana/Indianapolis,-85.35148,21984,38.81847
1855,47260,Medora,Jackson,IN,Indiana,America/Indiana/Indianapolis,-86.19865,1811,38.83612
1856,47263,New Point,Decatur,IN,Indiana,America/Indiana/Indianapolis,-85.33021,245,39.30947
1857,47264,Norman,Jackson,IN,Indiana,America/Indiana/Indianapolis,-86.26906,1315,38.96688
1858,47265,North Vernon,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.62764,20476,39.01233
1859,47270,Paris Crossing,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.7235,498,38.84044
1860,47272,Saint Paul,Decatur,IN,Indiana,America/Indiana/Indianapolis,-85.62046,2136,39.41234
1861,47273,Scipio,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.73672,1737,39.07426
1862,47274,Seymour,Jackson,IN,Indiana,America/Indiana/Indianapolis,-85.93098,30970,38.96582
1863,47280,Taylorsville,Bartholomew,IN,Indiana,America/Indiana/Indianapolis,-85.95056,934,39.29652
1864,47281,Vallonia,Jackson,IN,Indiana,America/Indiana/Indianapolis,-86.10387,1199,38.78587
1865,47282,Vernon,Jennings,IN,Indiana,America/Indiana/Indianapolis,-85.61069,339,38.98241
1866,47283,Westport,Decatur,IN,Indiana,America/Indiana/Indianapolis,-85.58859,3227,39.1734
1867,47302,Muncie,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.37673,26816,40.12999
1868,47303,Muncie,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.37801,25545,40.27154
1869,47304,Muncie,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.46057,31899,40.23311
1870,47305,Muncie,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.38603,3518,40.19376
1871,47306,Muncie,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.4069,4982,40.20418
1872,47320,Albany,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.26669,3460,40.27875
1873,47324,Boston,Wayne,IN,Indiana,America/Indiana/Indianapolis,-84.85172,162,39.74119
1874,47325,Brownsville,Union,IN,Indiana,America/Indiana/Indianapolis,-85.01756,560,39.68924
1875,47326,Bryant,Jay,IN,Indiana,America/Indiana/Indianapolis,-84.9661,2277,40.54565
1876,47327,Cambridge City,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.17383,4626,39.83125
1877,47330,Centerville,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.02217,5509,39.78638
1878,47331,Connersville,Fayette,IN,Indiana,America/Indiana/Indianapolis,-85.16411,22508,39.62981
1879,47334,Daleville,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.52701,3267,40.11771
1880,47335,Dublin,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.2049,647,39.81234
1881,47336,Dunkirk,Blackford,IN,Indiana,America/Indiana/Indianapolis,-85.20756,3142,40.3961
1882,47337,Dunreith,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.43732,177,39.80246
1883,47338,Eaton,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.3409,2682,40.3399
1884,47339,Economy,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.09496,499,39.96271
1885,47340,Farmland,Randolph,IN,Indiana,America/Indiana/Indianapolis,-85.1323,2848,40.18107
1886,47341,Fountain City,Wayne,IN,Indiana,America/Indiana/Indianapolis,-84.89278,2339,39.97229
1887,47342,Gaston,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.51233,2639,40.32198
1888,47344,Greensboro,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.46549,128,39.87833
1889,47345,Greens Fork,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.04865,1475,39.89096
1890,47346,Hagerstown,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.16285,3945,39.93435
1891,47348,Hartford City,Blackford,IN,Indiana,America/Indiana/Indianapolis,-85.34818,9226,40.4567
1892,47351,Kennard,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.52222,507,39.90547
1893,47352,Lewisville,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.3646,1064,39.79741
1894,47353,Liberty,Union,IN,Indiana,America/Indiana/Indianapolis,-84.91944,5553,39.62773
1895,47354,Losantville,Randolph,IN,Indiana,America/Indiana/Indianapolis,-85.19697,1225,40.04566
1896,47355,Lynn,Randolph,IN,Indiana,America/Indiana/Indianapolis,-84.9271,2875,40.04527
1897,47356,Middletown,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.50532,5252,40.0287
1898,47357,Milton,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.14961,884,39.75631
1899,47358,Modoc,Randolph,IN,Indiana,America/Indiana/Indianapolis,-85.11075,979,40.05395
1900,47359,Montpelier,Blackford,IN,Indiana,America/Indiana/Indianapolis,-85.28362,2941,40.55043
1901,47360,Mooreland,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.26269,1333,40.01534
1902,47361,Mount Summit,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.385,214,40.0042
1903,47362,New Castle,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.36908,30010,39.93024
1904,47367,Oakville,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.38721,23,40.08265
1905,47368,Parker City,Randolph,IN,Indiana,America/Indiana/Indianapolis,-85.19972,2935,40.18496
1906,47369,Pennville,Jay,IN,Indiana,America/Indiana/Indianapolis,-85.14469,1327,40.50537
1907,47371,Portland,Jay,IN,Indiana,America/Indiana/Indianapolis,-84.96003,12336,40.41856
1908,47373,Redkey,Jay,IN,Indiana,America/Indiana/Indianapolis,-85.15582,2468,40.33676
1909,47374,Richmond,Wayne,IN,Indiana,America/Indiana/Indianapolis,-84.88908,45489,39.83163
1910,47380,Ridgeville,Randolph,IN,Indiana,America/Indiana/Indianapolis,-85.03009,1612,40.28679
1911,47381,Salamonia,Jay,IN,Indiana,America/Indiana/Indianapolis,-84.86689,193,40.38177
1912,47382,Saratoga,Randolph,IN,Indiana,America/Indiana/Indianapolis,-84.91749,245,40.23625
1913,47383,Selma,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.26243,3098,40.14796
1914,47384,Shirley,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.55438,1851,39.91456
1915,47385,Spiceland,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.4465,1319,39.83249
1916,47386,Springport,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.3833,1176,40.05272
1917,47387,Straughn,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.29407,793,39.83539
1918,47388,Sulphur Springs,Henry,IN,Indiana,America/Indiana/Indianapolis,-85.44303,287,40.00487
1919,47390,Union City,Randolph,IN,Indiana,America/Indiana/Indianapolis,-84.84719,4966,40.20611
1920,47393,Williamsburg,Wayne,IN,Indiana,America/Indiana/Indianapolis,-85.00188,1730,39.96395
1921,47394,Winchester,Randolph,IN,Indiana,America/Indiana/Indianapolis,-84.98724,8167,40.16902
1922,47396,Yorktown,Delaware,IN,Indiana,America/Indiana/Indianapolis,-85.51634,6813,40.18874
1923,47401,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.45156,43407,39.08592
1924,47403,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.6113,33370,39.08487
1925,47404,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.58968,23466,39.21962
1926,47405,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.5185,3821,39.16817
1927,47406,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.51546,3786,39.17786
1928,47408,Bloomington,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.46447,25723,39.22993
1929,47420,Avoca,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.54891,446,38.91316
1930,47421,Bedford,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.45106,27370,38.86267
1931,47424,Bloomfield,Greene,IN,Indiana,America/Indiana/Indianapolis,-86.87337,8842,39.02176
1932,47427,Coal City,Owen,IN,Indiana,America/Indiana/Indianapolis,-87.01498,728,39.2393
1933,47429,Ellettsville,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.61592,8819,39.27332
1934,47431,Freedom,Owen,IN,Indiana,America/Indiana/Indianapolis,-86.9006,1586,39.23884
1935,47432,French Lick,Dubois,IN,Indiana,America/Indiana/Indianapolis,-86.64364,4617,38.48988
1936,47433,Gosport,Morgan,IN,Indiana,America/Indiana/Indianapolis,-86.65252,3902,39.35589
1937,47434,Harrodsburg,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.54723,0,39.01188
1938,47436,Heltonville,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.39413,1410,38.95429
1939,47437,Huron,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.67701,148,38.71468
1940,47438,Jasonville,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.18853,4416,39.15935
1941,47441,Linton,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.16595,9421,39.04328
1942,47443,Lyons,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.09107,1332,38.95976
1943,47446,Mitchell,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.51377,10569,38.73824
1944,47448,Nashville,Brown,IN,Indiana,America/Indiana/Indianapolis,-86.2424,7016,39.17381
1945,47449,Newberry,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.00277,315,38.92668
1946,47451,Oolitic,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.52351,1184,38.89285
1947,47452,Orleans,Orange,IN,Indiana,America/Indiana/Indianapolis,-86.42254,5115,38.64141
1948,47453,Owensburg,Greene,IN,Indiana,America/Indiana/Indianapolis,-86.77421,770,38.92528
1949,47454,Paoli,Orange,IN,Indiana,America/Indiana/Indianapolis,-86.45591,7470,38.51759
1950,47455,Patricksburg,Owen,IN,Indiana,America/Indiana/Indianapolis,-86.95619,82,39.31654
1951,47456,Quincy,Putnam,IN,Indiana,America/Indiana/Indianapolis,-86.70435,1522,39.45989
1952,47457,Scotland,Greene,IN,Indiana,America/Indiana/Indianapolis,-86.90474,170,38.90913
1953,47458,Smithville,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.50724,28,39.07035
1954,47459,Solsberry,Greene,IN,Indiana,America/Indiana/Indianapolis,-86.74957,3860,39.11279
1955,47460,Spencer,Owen,IN,Indiana,America/Indiana/Indianapolis,-86.79023,10916,39.2838
1956,47462,Springville,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.64717,4367,38.95668
1957,47464,Stinesville,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.64995,221,39.2998
1958,47465,Switz City,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.04078,480,39.04648
1959,47467,Tunnelton,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.34472,117,38.76797
1960,47468,Unionville,Monroe,IN,Indiana,America/Indiana/Indianapolis,-86.40299,1539,39.27287
1961,47469,West Baden Springs,Orange,IN,Indiana,America/Indiana/Indianapolis,-86.61282,1800,38.61776
1962,47470,Williams,Lawrence,IN,Indiana,America/Indiana/Indianapolis,-86.64715,1724,38.81503
1963,47471,Worthington,Greene,IN,Indiana,America/Indiana/Indianapolis,-87.00228,2717,39.1417
1964,47501,Washington,Daviess,IN,Indiana,America/Indiana/Vincennes,-87.1724,18001,38.6624
1965,47512,Bicknell,Knox,IN,Indiana,America/Indiana/Vincennes,-87.3178,4015,38.78317
1966,47513,Birdseye,Dubois,IN,Indiana,America/Indiana/Vincennes,-86.70315,2527,38.30612
1967,47514,Branchville,Perry,IN,Indiana,America/Indiana/Tell_City,-86.58619,1668,38.15621
1968,47515,Bristow,Perry,IN,Indiana,America/Indiana/Tell_City,-86.70629,821,38.18398
1969,47516,Bruceville,Knox,IN,Indiana,America/Indiana/Vincennes,-87.41939,1330,38.76731
1970,47519,Cannelburg,Daviess,IN,Indiana,America/Indiana/Vincennes,-86.98645,930,38.60324
1971,47520,Cannelton,Perry,IN,Indiana,America/Indiana/Tell_City,-86.59334,2854,37.98604
1972,47521,Celestine,Dubois,IN,Indiana,America/Indiana/Vincennes,-86.72826,639,38.39662
1973,47522,Crane,Martin,IN,Indiana,America/Indiana/Vincennes,-86.83635,470,38.88884
1974,47523,Dale,Spencer,IN,Indiana,America/Chicago,-87.02768,3316,38.17218
1975,47524,Decker,Knox,IN,Indiana,America/Indiana/Vincennes,-87.61273,459,38.4866
1976,47525,Derby,Perry,IN,Indiana,America/Indiana/Tell_City,-86.56374,276,38.03115
1977,47527,Dubois,Dubois,IN,Indiana,America/Indiana/Vincennes,-86.77974,1572,38.47214
1978,47528,Edwardsport,Knox,IN,Indiana,America/Indiana/Vincennes,-87.25694,462,38.8378
1979,47529,Elnora,Daviess,IN,Indiana,America/Indiana/Vincennes,-87.07992,1057,38.86025
1980,47531,Evanston,Spencer,IN,Indiana,America/Chicago,-86.85225,701,38.03898
1981,47532,Ferdinand,Dubois,IN,Indiana,America/Indiana/Vincennes,-86.86048,4499,38.22117
1982,47535,Freelandville,Knox,IN,Indiana,America/Indiana/Vincennes,-87.30761,823,38.87232
1983,47536,Fulda,Spencer,IN,Indiana,America/Chicago,-86.83653,0,38.11228
1984,47537,Gentryville,Spencer,IN,Indiana,America/Chicago,-87.07233,998,38.10582
1985,47541,Holland,Dubois,IN,Indiana,America/Indiana/Vincennes,-87.04441,1173,38.23611
1986,47542,Huntingburg,Dubois,IN,Indiana,America/Indiana/Vincennes,-86.96932,10196,38.29669
